,word,local_word,pos,examples,local_examples
580,холодильный транспорт,transport frigorifique,noun,[],[]
581,холодильный транспорт,transport réfrigéré,noun,[],[]
582,холодильный транспорт,transport,noun,[],[]
583,селекция,sélection,noun,[],[]
584,селекция,séparation,noun,[],[]
585,наряду,à côté,adverb,[],[]
586,наряду,également,adverb,[],[]
587,наряду,de pair,adverb,[],[]
588,интимно,intimement,adverb,[],[]
589,кстати,au fait,adverb,[],[]
590,кстати,à propos,adverb,[],[]
591,кстати,fait,adverb,[],[]
592,кстати,à point nommé,adverb,[],[]
593,кстати,à point,adverb,[],[]
594,кстати,à plomb,adverb,[],[]
595,кстати,de saison,adverb,[],[]
596,процент,pour cent,noun,[],[]
597,процент,pourcentage,noun,"['процент от цены', 'процент брака']","['pourcentage du prix', 'taux de rejet']"
598,процент,pour-cent,noun,[],[]
599,процент,intérêt,noun,['начисленные проценты'],['intérêts courus']
600,процент,intérêts,noun,[],[]
601,процент,loyer,noun,[],[]
602,процент,tantième,noun,[],[]
603,отвезти,emmener,verb,[],[]
604,отвезти,conduire,verb,[],[]
605,отвезти,reconduire,verb,[],[]
606,отвезти,porter,verb,[],[]
607,общий смысл,contexte,noun,[],[]
608,экзаменационный,d'examen,adjective,[],[]
609,слоник,éléphant,noun,[],[]
610,электроэнергия,énergie électrique,noun,[],[]
611,электроэнергия,Electricité,noun,[],[]
612,экстремальный,extrême,adjective,['экстремальные виды спорта'],['les sports extrêmes']
613,выездной,de sortie,adjective,[],[]
614,допускать,admettre,verb,[],[]
615,допускать,passer,verb,[],[]
616,допускать,accepter,verb,[],[]
617,допускать,permettre,verb,[],[]
618,допускать,présumer,verb,[],[]
619,допускать,mettre,verb,[],[]
620,допускать,convenir,verb,[],[]
621,допускать,introduire,verb,[],[]
622,допускать,consentir,verb,[],[]
623,допускать,laisser faire,verb,[],[]
624,занимать,occuper,verb,"['занимать половину', 'занимать место', 'имеет право занимать']","['occuper la moitié', 'prendre la place', 'admissible à emprunter']"
625,занимать,détenir,verb,['настоящее время занимать'],['détenir actuellement']
626,занимать,durer,verb,[],[]
627,занимать,remplir,verb,[],[]
628,занимать,manger,verb,[],[]
629,занимать,coloniser,verb,[],[]
630,требовать,exiger,verb,"['требовать не только', 'требовать вмешательства', 'требуемое количество', 'требовать компенсацию']","['exiger non seulement', 'nécessiter une intervention', 'quantité demandée', 'réclamer une indemnisation']"
631,требовать,avoir besoin,verb,[],[]
632,требовать,vouloir,verb,[],[]
633,требовать,prendre,verb,[],[]
634,требовать,requérante,verb,[],[]
635,требовать,dicter,verb,[],[]
636,требовать,crier,verb,[],[]
637,требовать,convoquer,verb,[],[]
638,требовать,mander,verb,[],[]
639,гениальность,génialité,noun,[],[]
640,тыкаться,essuyer,verb,[],[]
641,слезать,éplucher,verb,[],[]
642,слезать,décoller,verb,[],[]
643,слезать,descendre,verb,[],[]
644,историзм,historisme,noun,[],[]
645,историзм,méthode historique,noun,[],[]
646,историзм,historique,noun,[],[]
647,замещающий,suppléant,adjective,[],[]
648,вымыть,laver,verb,['вымыть руки'],['laver les mains']
649,вымыть,creuser,verb,[],[]
650,очень много,beaucoup,adverb,[],[]
651,очень много,infiniment,adverb,[],[]
652,очень много,un max,adverb,[],[]
653,очень,très,adverb,"['очень важный', 'очень удобное расположение', 'работать очень трудно']","['très important', 'bien insonoriser', 'travaillé vraiment dur']"
654,очень,extrêmement,adverb,['очень мощный инструмент'],['outil extrêmement puissant']
655,очень,tout,adverb,[],[]
656,очень,assez,adverb,[],[]
657,очень,super,adverb,[],[]
658,очень,tellement,adverb,[],[]
659,очень,fortement,adverb,[],[]
660,очень,quelque chose de,adverb,[],[]
661,очень,hautement,adverb,[],[]
662,очень,plein de,adverb,[],[]
663,очень,plaire beaucoup,adverb,[],[]
664,очень,joliment,adverb,[],[]
665,поприще,carrière,noun,[],[]
666,поприще,champ d'action,noun,[],[]
667,прокол,crevaison,noun,"['случай прокола', 'место прокола']","['cas de crevaison', 'site de ponction']"
668,прокол,trou,noun,[],[]
669,прокол,trou d'épingle,noun,[],[]
670,прокол,gaffe,noun,[],[]
671,прокол,problème,noun,[],[]
672,прокол,raté,noun,[],[]
673,воображаемый,imaginaire,adjective,['воображаемый стол'],['un bureau imaginaire']
674,воображаемый,idéal,adjective,[],[]
675,подниматься,lever,verb,"['подниматься по лестнице', 'подниматься на гору']","['monter les marches', 'grimper la montagne']"
676,подниматься,se lever,verb,[],[]
677,подниматься,s'élever,verb,[],[]
678,подниматься,s'envoler,verb,[],[]
679,подниматься,se relever,verb,[],[]
680,подниматься,se dresser,verb,[],[]
681,подниматься,se hisser,verb,[],[]
682,подниматься,se hausser,verb,[],[]
683,подниматься,s'enlever,verb,[],[]
684,застывать,se figer,verb,[],[]
685,застывать,se solidifier,verb,[],[]
686,застывать,figer,verb,[],[]
687,застывать,solidifier,verb,[],[]
688,застывать,épaissir,verb,[],[]
689,перестать,cesser,verb,['перестать есть'],['cesser de manger']
690,перестать,raccrocher,verb,[],[]
691,образец,échantillon,noun,"['образец вируса', 'биологический образец', 'образец формы', 'промышленные образцы', 'образец ткани']","['échantillon de virus', 'spécimen biologique', 'exemple de formulaire', 'modèles industriels', 'prélèvement de tissu']"
692,образец,prototype,noun,[],[]
693,образец,exemplaire,noun,[],[]
694,образец,témoin,noun,['образец материала'],['témoin de matériau']
695,образец,type,noun,[],[]
696,образец,parangon,noun,[],[]
697,образец,moule,noun,[],[]
698,образец,comparaison,noun,[],[]
699,образец,barre,noun,[],[]
700,искусственность,artificialité,noun,[],[]
701,искусственность,facticité,noun,[],[]
702,искусственность,affectation,noun,[],[]
703,искусственность,manière,noun,[],[]
704,график работ,calendrier,noun,[],[]
705,отклеиваться,se décoller,verb,[],[]
706,отклеиваться,décoller,verb,[],[]
707,фронт,front,noun,['народный фронт'],['front populaire']
708,фронт,avant,noun,['зеленый фронт'],['vert avant']
709,фронт,groupe d'armées,noun,[],[]
710,фронт,front avant,noun,[],[]
711,фронт,wavefront,noun,[],[]
712,условие,condition,noun,"['условия труда', 'условия функционирования', 'условие поиска', 'национальные условия', 'при условии наличие']","['conditions de travail', 'modalités de fonctionnement', 'terme de recherche', 'circonstances nationales', 'sous réserve que']"
713,условие,environnement,noun,"['промышленные условия', 'ухудшение условий', 'экстремальные климатические условия']","['environnements industriels difficiles', 'détérioration du cadre', 'des climats extrêmes']"
714,условие,contrat,noun,[],[]
715,условие,clause,noun,"['условия контракта', 'технические условия']","['les clauses contractuelles', 'exigences techniques']"
716,условие,critère,noun,['диапазон условий'],['plage de critères']
717,условие,cause,noun,[],[]
718,электричество,électricité,noun,['статическое электричество'],['électricité statique']
719,электричество,E,noun,[],[]
720,электричество,EL,noun,[],[]
721,там,là,adverb,"['сидеть там', 'там быть']","['assise là', 'il y avoir']"
722,там,là-bas,adverb,[],[]
723,там,par là,adverb,[],[]
724,известия,bulletin d'informations,noun,[],[]
725,пальчик,doigt,noun,[],[]
726,нужное,nécessaire,adjective,[],[]
727,свет,lumière,noun,"['яркий свет', 'красный свет', 'мягкий свет']","['lumière vive', 'un feu rouge', 'douce lueur']"
728,свет,luminosité,noun,[],[]
729,свет,monde,noun,['чудо света'],['merveille du monde']
730,свет,clair,noun,['оранжевый свет'],['orange clair']
731,свет,Eclairage,noun,[],[]
732,свет,jour,noun,[],[]
733,свет,éclairement,noun,[],[]
734,свет,clarté,noun,[],[]
735,свет,radiation visible,noun,[],[]
