,en,ru,fr
821,Orwellian,оруэлловский,no_equality
822,Orwellian,Оруэлл,no_equality
823,deforestation,обезлесение,déforestation
824,deforestation,обезлесение,déboisement
825,commendable,похвальный,louable
826,commendable,достойный,louable
827,commendable,заслуживающий,no_equality
828,commendable,достойный одобрения,no_equality
829,commendable,заслуживающий одобрения,no_equality
830,commendable,заслуживающий похвалы,no_equality
831,psychology,психология,psychologie
832,psychology,психика,psychisme
833,Himalayan,гималайский,himalaya
834,Himalayan,Гималаи,himalaya
835,sympathy,симпатия,sympathie
836,sympathy,отзывчивость,no_equality
837,sympathy,участие,sympathie
838,hydration,гидратация,no_equality
839,hydration,гидратирование,no_equality
840,hydration,гидратационный,no_equality
841,schoolteacher,школьная учительница,instituteur
842,schoolteacher,школьная учительница,enseignant
843,gallows,виселица,potence
844,gallows,повешение,pendaison
845,underprice,недооценить,no_equality
846,impatient,нетерпеливый,impatient
847,impatient,нетерпимый,no_equality
848,impatient,беспокойный,no_equality
849,impatient,нетерпящий,no_equality
850,impatient,раздраженный,no_equality
851,impatient,с нетерпением,no_equality
852,compartmentalize,разделять,compartimenter
853,Rhenish,Рейнский,no_equality
854,Rhenish,рейнвейн,no_equality
855,oak,дуб,chêne
856,oak,древесина дуба,chêne
857,oak,древесина дуба,bois
858,oak,дубрава,no_equality
859,oak,Оукс,no_equality
860,oak,дубовый,no_equality
861,racy,колоритный,coloré
862,racy,характерный,no_equality
863,racy,энергичный,no_equality
864,racy,пикантный,no_equality
865,racy,скабрезный,no_equality
866,wretchedness,нищета,misère
867,wretchedness,несчастье,misère
868,wretchedness,убогость,no_equality
869,wadding,ватин,no_equality
870,wadding,набивка,rembourrage
871,wadding,пыж,no_equality
872,wadding,упаковочный материал,no_equality
873,wadding,ватный,no_equality
874,microsecond,микросекунда,microseconde
875,microsecond,МКС,no_equality
876,microsecond,мксек,no_equality
877,microsecond,микросекундный,no_equality
878,Tharn,тарн,no_equality
879,speculator,спекулянт,no_equality
880,speculator,мыслитель,no_equality
881,speculator,аферист,no_equality
882,speculator,биржевой делец,no_equality
883,stimulant,стимулятор,stimulant
884,stimulant,стимулятор,stimulateur
885,stimulant,стимул,stimulant
886,stimulant,возбуждающее средство,no_equality
887,stimulant,стимулирующее вещество,no_equality
888,stimulant,допинг,no_equality
889,stimulant,возбудитель,no_equality
890,stimulant,стимулирующий,no_equality
891,downloader,загрузчик,no_equality
892,acknowledge,признавать,reconnaître
893,acknowledge,признавать,admettre
894,acknowledge,признавать,tenir compte
895,acknowledge,признавать,accepter
896,acknowledge,признавать,avouer
897,acknowledge,подтверждать,accuser réception
898,acknowledge,сознавать,reconnaître
899,acknowledge,признаться,reconnaître
900,acknowledge,признаться,admettre
901,acknowledge,признаться,avouer
902,acknowledge,отметить,reconnaître
903,acknowledge,отметить,souligner
904,acknowledge,отметить,saluer
905,acknowledge,отметить,constater
906,acknowledge,отметить,mentionner
907,acknowledge,расписаться,no_equality
908,acknowledge,квитировать,no_equality
909,narrow,узкий,étroit
910,narrow,узкий,restreint
911,narrow,узкий,limité
912,narrow,узкий,restrictive
913,narrow,ограниченный,restreint
914,narrow,ограниченный,limité
915,narrow,узенький,no_equality
916,narrow,тонкий,no_equality
917,narrow,узконаправленный,no_equality
918,narrow,узкопрофильный,no_equality
919,narrow,узколобый,étriqué
920,narrow,суживать,no_equality
921,narrow,сужать,no_equality
922,narrow,узкий проход,passage étroit
923,narrow,сужение,no_equality
924,narrow,узость,étroitesse
925,narrow,узкая часть,étroit
926,backstay,бакштаг,no_equality
927,backstay,ванта,no_equality
928,deathlike,смертельный,no_equality
929,Georgia,Грузия,géorgie
930,Georgia,Грузия,abkhazie
931,Georgia,Джорджия,géorgie
932,Georgia,Джорджия,georgia
933,Georgia,Георгий,no_equality
934,constitute,составлять,constituer
935,constitute,составлять,représenter
936,constitute,создавать,constituer
937,constitute,создавать,former
938,constitute,учреждать,constituer
939,constitute,образовать,constituer
940,constitute,образовать,former
941,constitute,являться,constituer
942,constitute,представлять собой,représenter
943,constitute,означать,no_equality
944,multiuser,многопользовательский,no_equality
945,landmass,массив суши,no_equality
946,irreparably,непоправимо,irrémédiablement
947,additional,дополнительный,supplémentaire
948,additional,дополнительный,additionnel
949,additional,дополнительный,complémentaire
950,additional,дополнительный,nouveau
951,additional,дополнительный,autre
952,additional,дополнительный,additif
953,additional,дополнительный,complément
954,additional,другой,autre
955,additional,добавленный,no_equality
956,snail,улитка,escargot
957,snail,тихоход,no_equality
958,snail,виноградная улитка,no_equality
959,snail,слизняк,limace
960,Sargasso,Саргассово,no_equality
961,dissemination,распространение,diffusion
962,dissemination,распространение,propagation
963,dissemination,распространение,information
964,dissemination,распространение,distribution
965,dissemination,распространение,circulation
966,dissemination,диссеминация,no_equality
967,dissemination,разглашение,divulgation
968,dissemination,вкрапление,no_equality
969,dissemination,обсеменение,no_equality
970,BRIC,БРИК,bric
971,teeter,детские качели,balançoire
972,teeter,качаться,basculer
973,teeter,раскачиваться,no_equality
974,disclaim,отказываться,no_equality
975,disclaim,отрицать,nier
976,disclaim,отрицать,démentir
977,Tesla,Тесла,tesla
978,Cavanaugh,Кавано,cavanaugh
979,impassive,бесстрастный,no_equality
980,impassive,невозмутимый,no_equality
981,impassive,равнодушный,no_equality
982,Christmas,Рождество,noël
983,Christmas,Рождество,nativité
984,Christmas,Рождество,réveillon
985,Christmas,Рождество,cadeau
986,Christmas,Рождественская,de noël
987,Christmas,рождественский,de noël
988,righteousness,праведность,no_equality
989,righteousness,добродетельность,no_equality
990,righteousness,правота,no_equality
991,cloak,плащ,manteau
992,cloak,плащ,cape
993,cloak,покров,manteau
994,cloak,покров,voile
995,cloak,прикрытие,couvert
996,cloak,прикрытие,camouflage
997,cloak,скрывать,masquer
998,cloak,скрывать,dissimuler
999,cloak,скрывать,occulter
1000,cloak,маскировать,masquer
1001,cloak,прикрывать,masquer
1002,cloak,окутывать,no_equality
1003,pianoforte,фортепиано,piano
1004,pianoforte,фортепианный,no_equality
1005,expediency,целесообразность,opportunité
1006,expediency,выгодность,no_equality
1007,reprise,реприза,no_equality
1008,reprise,повторение,reprise
1009,reprise,повторять,no_equality
1010,cassette,кассета,cassette
1011,cassette,кассета,cartouche
1012,cassette,кассетный магнитофон,magnétophone
1013,cassette,кассетный,no_equality
1014,fluctuation,колебание,fluctuation
1015,fluctuation,колебание,variation
1016,fluctuation,колебание,oscillation
1017,fluctuation,флуктуация,fluctuation
1018,fluctuation,неустойчивость,no_equality
1019,fluctuation,перепады,no_equality
1020,fluctuation,текучесть,no_equality
1021,fluctuation,пульсация,no_equality
1022,fluctuation,флуктуационный,no_equality
1023,nix,шухер,no_equality
1024,nix,Феникс,no_equality
1025,nix,отклонять,no_equality
1026,nix,нет,no_equality
1027,nix,ничего,no_equality
1028,one-shot,одноразовый,no_equality
1029,one-shot,один выстрел,no_equality
1030,one-shot,одновибратор,no_equality
1031,one shot,один выстрел,un coup
1032,one shot,один выстрел,une balle
1033,one shot,один выстрел,un seul coup
1034,one shot,один выстрел,un essai
1035,one shot,один выстрел,un seul essai
1036,one shot,один выстрел,un seul tir
1037,one shot,один выстрел,une seule balle
