,en,ru,fr
887,gesso,грунтовка,no_equality
888,cell division,деление клеток,no_equality
889,cutback,сокращение,réduction
890,treasure house,сокровищница,trésor
891,blancmange,бланманже,no_equality
892,Icelandic,исландский,islandais
893,Icelandic,исландский язык,islandais
894,reflexively,рефлексивно,no_equality
895,fixer,фиксаж,no_equality
896,fixer,посредник,intermédiaire
897,fixer,фиксатор,fixateur
898,fixer,наладчик,no_equality
899,advisable,рекомендуемый,recommandé
900,advisable,рекомендуемый,recommandée
901,advisable,желательный,souhaitable
902,advisable,желательный,préférable
903,advisable,разумный,judicieux
904,advisable,разумный,sage
905,advisable,целесообразно,no_equality
906,necromancer,некромант,nécromancien
907,beeper,пейджер,beeper
908,beeper,пейджер,bip
909,beeper,пейджер,bipeur
910,beeper,пейджер,biper
911,beeper,пейджер,bipper
912,beeper,устройство звуковой сигнализации,no_equality
913,beeper,таймер,no_equality
914,beeper,Сигнальное устройство,no_equality
915,bloody,кровавый,sanglant
916,bloody,кровавый,sanguinaire
917,bloody,кровавый,ensanglanté
918,bloody,кровавый,ensanglantée
919,bloody,кровавый,meurtrier
920,bloody,проклятый,foutu
921,bloody,проклятый,fichu
922,bloody,проклятый,maudit
923,bloody,проклятый,sacré
924,bloody,проклятый,satané
925,bloody,проклятый,putain de
926,bloody,кровожадный,sanguinaire
927,bloody,кровянистый,no_equality
928,bloody,кровяной,no_equality
929,bloody,окровавленный,ensanglanté
930,bloody,чертовски,sacrément
931,bloody,окровавить,no_equality
932,decanter,графин,carafe
933,decanter,декантатор,no_equality
934,bodysuit,боди,no_equality
935,bodysuit,нательный костюм,combinaison
936,bodysuit,нательный,no_equality
937,pin,штифт,broche
938,pin,штифт,cheville
939,pin,булавка,broche
940,pin,булавка,épingle
941,pin,контакт,no_equality
942,pin,вывод,no_equality
943,pin,ПИН,pin
944,pin,PIN-код,no_equality
945,pin,ПИН-код,no_equality
946,pin,кегли,no_equality
947,pin,штырьковый вывод,no_equality
948,pin,туше,no_equality
949,pin,прикалывать,épingler
950,pin,возлагать,no_equality
951,pin,прикрепить,no_equality
952,pin,тушировать,no_equality
953,pin,контактный,no_equality
954,pin,булавочный,no_equality
955,prewar,довоенный,d'avant-guerre
956,tracert,команда tracert,no_equality
957,clangour,звон,no_equality
958,relentless,безжалостный,implacable
959,relentless,безжалостный,impitoyable
960,relentless,неослабевающий,no_equality
961,relentless,непреклонный,no_equality
962,relentless,непрекращающийся,incessant
963,relentless,жестокий,impitoyable
964,relentless,неустанный,inlassable
965,relentless,неустанный,infatigable
966,Carol,Кэрол,carol
967,Carol,Кэрол,carole
968,Carol,Коляда,no_equality
969,Carol,Кароля,no_equality
970,Carol,гимн,cantique
971,Carol,веселая песнь,chanson
972,Carol,веселая песня,chanson
973,Carol,воспевать,no_equality
974,Carol,колядовать,no_equality
975,cormorant,большой баклан,cormoran
976,cormorant,жадина,no_equality
977,cormorant,корморан,no_equality
978,resource,ресурс,ressource
979,resource,средство,recours
980,resource,находчивость,ressource
981,resource,запас,no_equality
982,resource,природные ресурсы,no_equality
983,resource,сырье,no_equality
984,resource,материал,documentation
985,resource,использование ресурсов,no_equality
986,resource,актив,no_equality
987,resource,ресурсный,no_equality
988,wordplay,игра слов,jeux de mots
989,wordplay,игра слов,jeu de mots
990,wordplay,игра слов,jeu de mot
991,arduous,трудный,ardu
992,arduous,трудный,difficile
993,arduous,трудный,pénible
994,arduous,труднодоступный,no_equality
995,arduous,трудоемкий,ardu
996,arduous,трудоемкий,laborieux
997,arduous,многотрудный,no_equality
998,oldie,старое произведение,no_equality
999,vile,мерзкий,immonde
1000,vile,мерзкий,horrible
1001,vile,мерзкий,vilain
1002,vile,мерзкий,sale
1003,vile,ужасный,abominable
1004,vile,ужасный,horrible
1005,vile,ужасный,sale
1006,vile,низкий,no_equality
1007,vile,мерзостный,no_equality
1008,weekly review,недельный обзор,no_equality
1009,finalize,завершать,finaliser
1010,finalize,завершать,achever
1011,finalize,завершать,terminer
1012,finalize,доработать,finaliser
1013,finalize,доработать,achever
1014,finalize,доработать,mettre au point
1015,finalize,окончательно доработать,finaliser
1016,finalize,согласовать,no_equality
1017,finalize,оформлять,no_equality
1018,finalize,окончательная доработка,no_equality
1019,finalize,окончательный вариант,no_equality
1020,unpatriotic,непатриотичный,no_equality
1021,unpatriotic,отсутствие патриотизма,patriotisme
1022,goad,подстрекать,no_equality
1023,goad,подгонять,no_equality
1024,goad,стимул,no_equality
1025,goad,стрекало,no_equality
1026,epic,эпический,épique
1027,epic,грандиозный,épique
1028,epic,грандиозный,énorme
1029,epic,эпохальный,no_equality
1030,epic,эпопея,epic
1031,epic,эпическая поэма,épique
1032,epic,былина,no_equality
1033,epic,эпичность,no_equality
1034,epic,киноэпопея,no_equality
